Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment
5.0,এত ছোট স্পিকার থেকে এত আওয়াজ কোত্থেকে আসে এটা বুঝলাম না ভালো মানের স্পিকার,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,"যে রকম দেখেছিলাম এরকমটা পায়নি, আমি ফেরত দিতে চাই। এখন কি করতে হবে কেউ বলেন।।","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
3.0,according to price product is ok.... but in full volume sound is disturbing,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,"ধন্যবাদ ভাই,, খুব ভালো জিনিস পাইছি,,কিন্তু ছবি দিতে না পারার জন্য দুঃখিত","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
5.0,আলহামদুলিল্লাহ যেমনটা ছেয়েছি তেমনটা পেয়েছি কেউ নিতে চাইলে নিতে পারেন,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
4.0,"বিজ্ঞাপনে একটা হ্যান্ডেল ছিল কিন্তু এখানে নেই  বাকি সব ঠিক আছে,,,","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,প্রোডাক্ট খুব ভালো।সাউন্ডও ঠিক আছে।যে কেউ নিতে চাইলে নিতে পারেন।,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,This.product is verry nice...and best quality. you can take..?,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,প্রডাক্ট টি সত্যিই খুব ভালো  সাইজের তুলনায় সাউন্ড অনেক ভালো।,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,Excellent sound quality… hope it will run for a long time.,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,আমি অডার দিলাম gts 1360 আর আমাকে ডেলিভারি দিল gts 1362😥,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,alhamdulillah khub valo products  onk khon charge thake,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
5.0,"mon khun kharap,soto ekta box pathaicin eita holo","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,আমার প্রথম অর্ডারে ২৫ পার্সেন্ট ডিসকাউন্ট পাই নাই,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,according to price product is very impressive,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,প্রোডাক্ট  আলহামদুলিল্লাহ ভালোই পাইছি 🙂🙂,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
5.0,আলহামদুলিল্লাহ আল্লাহর রহমতে ভালো হয়েছে,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
3.0,সাউন্ড কোয়ালিটি আরেকটু ভালো দরকার ছিল,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,পন্য টা অনেক ভালো ছিলো দারাজকে ধন্যবাদ,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
4.0,"সাউন্ড খুব বেশি,,বেশ ভাল,, নিতে পারেন","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,"খুবই ভালো মানের বক্স
চাইলে নিতে পারেন","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,ek dom valo saund ek kothai vao,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,"faltu,  size ar shathe mil nai","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,বক্সটা বেশ সুন্দর। কেনা যায়।,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,Excellent product ostir sound,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,খুব ভালো  হয়েছে  ধন্যবাদ,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Happy,Daraz,Positive
5.0,Very good quality!,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,একদম ছোট একটা বক্স,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,অসাধারণ একটা বক্স,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,valo chilo vai😌,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,good product 👍,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,Good product.,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,onk vlo lagece,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
4.0,Good product!,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,valoi chilo🤘,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,super sound,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
3.0,"উন্নতির দেখতে খুবই প্রিমিয়াম কোয়ালিটি কিন্তু চার্জ কম থাকে আমার মনে হয় যেটা ভেতরে ছোট্ট একটা ব্যাটারি আর সাইজে আমি মনে করেছিলাম একটু বড় হবে কিন্তু মোটামুটি এক হাতে একটু ছোটই
নিতে পারেন","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
1.0,khub ii baje.1 bar use korar por noshto hoye geche 😔..shob taka jole gelo. please kew kinben na.🙂 parle nije dekhe dokan theke kinun.,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
1.0,"দেখছি এক রকম পাইছি আরেক রকম, সাউন্ড  কানে বেশি আসে, যার কারনে মাথা ব্যথা করে দাম হিসাবে মান ভালো না।","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Sadness,Daraz,Negative
5.0,"300 tk delivery soho 
ai dame eta best speaker.. offer a nisi tai onk ta kom porse.. apnara 400 ar modhe holeo nite paren. sound quality ai dame best..charge o onk khon thake.. ami aitar akhon porjonto kharap kisu bolar kono karon pai ni...recommended 👍","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,"Ai price range a ato vlo product asha kora jayna.
khub e vlo maner product. Sound quality just wow. Dhonnobad seller k best product deyar jonno.","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,"very nice product,ak khotay puray agun,just wow sobay nite paren kono problem nay.....
salar k onk onk donnobad","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,"আমার কাছে প্রোডাক্ট-টি  যথেষ্ট ভালো মনে হয়েছে 😍

Daraz delivery Voucher & Daraz voucher দুইটা অফার মিলিয়ে ২৯৮ টাকা দাম হইছে। 
নিসন্দেহে বলা যায়, এটি ভালো পণ্য।","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
2.0,product to thik e chilo...but charge hoyna tar mane charge sesh hoilei off hoiya jabe...toh luv ki hoilo kine....,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
3.0,"ভালোই।এখন দেখার বিষয় কতদিন টেকে।
দারাজ থেকে একন পর্যন্ত যা যা নিয়েছি সব কিছুই ঠিক ছিল।ভবিস্যতেও যেন এরকম সার্ভিস পাই।","Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
5.0,ভাইয়ের প্রোডাক্ট গুলো খুবই ভালো একদিন চালাইছি এত সুন্দর প্রোডাক্ট পামু আমি কল্পনা করতে পারি নাই ধন্যবাদ দারাজ থেকে এই প্রথম ভালো একটা জিনিস পাইলাম দ্বিতীয় বর্ডারে 😍,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive
